UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
2115,H31528,H,299.4,309.1,9.7,1373,143.7802238,44.1,6340.707869,81,3572.1,0,No Failure
2116,L49295,L,299.4,309,9.6,1404,147.0265362,47.3,6954.355162,86,4067.8,0,No Failure
2117,M16976,M,299.4,309,9.6,1381,144.6179818,44.9,6493.347384,88,3951.2,0,No Failure
2118,H31531,H,299.4,308.9,9.5,1762,184.5162085,29.3,5406.32491,91,2666.3,0,No Failure
2119,H31532,H,299.3,308.9,9.6,1429,149.6445301,43,6434.714793,96,4128,0,No Failure
2120,M16979,M,299.3,308.9,9.6,1858,194.569305,24.7,4805.861834,101,2494.7,0,No Failure
2121,H31534,H,299.2,308.8,9.6,1908,199.8052928,21.3,4255.852736,104,2215.2,0,No Failure
2122,M16981,M,299.2,308.8,9.6,1503,157.3937919,37.4,5886.527819,109,4076.6,0,No Failure
2123,M16982,M,299.2,308.8,9.6,1523,159.488187,38.9,6204.090476,112,4356.8,0,No Failure
2124,L49303,L,299.3,309,9.7,1491,156.1371549,38.4,5995.666748,115,4416,0,No Failure
2125,L49304,L,299.2,308.9,9.7,1430,149.7492498,39.1,5855.195668,117,4574.7,0,No Failure
2126,L49305,L,299.3,308.9,9.6,1258,131.7374519,69.4,9142.579165,119,8258.6,1,Power Failure
2127,L49306,L,299.3,309,9.7,1449,151.7389252,46.5,7055.86002,121,5626.5,0,No Failure
2128,H31541,H,299.3,309,9.7,1425,149.225651,40.6,6058.561432,123,4993.8,0,No Failure
2129,L49308,L,299.4,309,9.6,1800,188.4955592,24.3,4580.442089,128,3110.4,0,No Failure
2130,H31543,H,299.4,309,9.6,1607,168.2846465,33.7,5671.192586,130,4381,0,No Failure
2131,L49310,L,299.4,309,9.6,1391,145.6651794,58.2,8477.713439,135,7857,0,No Failure
2132,L49311,L,299.4,309.1,9.7,1432,149.9586893,45.4,6808.124496,137,6219.8,0,No Failure
2133,L49312,L,299.4,309,9.6,1660,173.8347935,28.4,4936.908135,139,3947.6,0,No Failure
2134,H31547,H,299.3,309,9.7,1732,181.3746159,29.7,5386.826091,141,4187.7,0,No Failure
2135,L49314,L,299.3,309,9.7,1473,154.2521993,46.3,7141.876827,146,6759.8,0,No Failure
2136,L49315,L,299.3,309,9.7,1511,158.23155,47.8,7563.468089,148,7074.4,0,No Failure
2137,L49316,L,299.2,308.9,9.7,1588,166.2949711,41.5,6901.241302,150,6225,0,No Failure
2138,L49317,L,299.3,308.9,9.6,1623,169.9601626,31.1,5285.761056,152,4727.2,0,No Failure
2139,L49318,L,299.3,309,9.7,1734,181.5840554,30.6,5556.472095,154,4712.4,0,No Failure
2140,L49319,L,299.3,309,9.7,1415,148.1784535,47.6,7053.294386,156,7425.6,0,No Failure
2141,L49320,L,299.3,309,9.7,1419,148.5973325,46.6,6924.635695,158,7362.8,0,No Failure
2142,M17001,M,299.3,308.9,9.6,1577,165.1430538,34.9,5763.492578,160,5584,0,No Failure
2143,L49322,L,299.3,308.9,9.6,1376,144.094383,60.3,8688.891298,163,9828.9,0,No Failure
2144,M17003,M,299.3,308.8,9.5,1442,151.0058869,49,7399.288457,165,8085,0,No Failure
2145,L49324,L,299.4,308.9,9.5,1451,151.9483647,40.5,6153.908769,168,6804,0,No Failure
2146,L49325,L,299.3,308.8,9.5,1550,162.3156204,45.8,7434.055416,170,7786,0,No Failure
2147,L49326,L,299.3,308.8,9.5,1647,172.4734367,32.9,5674.376067,172,5658.8,0,No Failure
2148,L49327,L,299.4,308.9,9.5,1550,162.3156204,33.7,5470.036409,174,5863.8,0,No Failure
2149,L49328,L,299.4,308.9,9.5,1583,165.7713724,34.1,5652.803797,176,6001.6,0,No Failure
2150,L49329,L,299.4,309,9.6,1613,168.912965,32.2,5438.997473,178,5731.6,0,No Failure
2151,H31564,H,299.3,308.8,9.5,1636,171.3215194,35.5,6081.913938,180,6390,0,No Failure
2152,M17011,M,299.3,308.7,9.4,1289,134.9837643,51.5,6951.663864,185,9527.5,0,No Failure
2153,M17012,M,299.3,308.8,9.5,1648,172.5781564,28.4,4901.219643,188,5339.2,0,No Failure
2154,H31567,H,299.3,308.8,9.5,1397,146.2934979,45.4,6641.724805,191,8671.4,0,No Failure
2155,M17014,M,299.3,308.9,9.6,1767,185.0398073,24.8,4588.987221,196,4860.8,0,No Failure
2156,L49335,L,299.3,308.8,9.5,1341,140.4291916,47.7,6698.47244,199,9492.3,0,No Failure
2157,M17016,M,299.4,308.9,9.5,1457,152.5766832,41.5,6331.932353,201,8341.5,0,No Failure
2158,M17017,M,299.4,309,9.6,1939,203.0516052,19.8,4020.421783,204,4039.2,0,No Failure
2159,M17018,M,299.5,309,9.5,1399,146.5029374,49.7,7281.195989,207,10287.9,0,No Failure
2160,M17019,M,299.5,309,9.5,1602,167.7610477,31.3,5250.920793,210,6573,0,No Failure
2161,L49340,L,299.4,309,9.6,1507,157.812671,41,6470.31951,213,8733,0,No Failure
2162,L49341,L,299.4,309.1,9.7,1464,153.3097215,40.5,6209.043721,215,8707.5,0,No Failure
2163,L49342,L,299.5,309.1,9.6,1336,139.9055928,42.1,5890.025459,217,9135.7,0,No Failure
2164,L49343,L,299.6,309.2,9.6,1422,148.9114918,39.8,5926.677373,219,8716.2,0,No Failure
2165,L49344,L,299.6,309.2,9.6,1540,161.2684229,36.7,5918.55112,221,8110.7,0,No Failure
2166,L49345,L,299.5,309.1,9.6,1476,154.5663586,47.8,7388.271939,223,10659.4,0,No Failure
2167,M17026,M,299.6,309.2,9.6,1867,195.5117828,23.4,4574.975718,225,5265,1,Tool Wear Failure
2168,H31581,H,299.6,309.1,9.5,1588,166.2949711,41.3,6867.982308,0,0,0,No Failure
2169,M17028,M,299.5,309.1,9.6,1420,148.7020523,49.5,7360.751587,5,247.5,0,No Failure
2170,L49349,L,299.5,309.1,9.6,1415,148.1784535,49.2,7290.379912,8,393.6,0,No Failure
2171,M17030,M,299.4,309.1,9.7,1500,157.0796327,43.3,6801.548095,10,433,0,No Failure
2172,L49351,L,299.5,309.1,9.6,1502,157.2890722,44.6,7015.09262,13,579.8,0,No Failure
2173,L49352,L,299.5,309.2,9.7,1816,190.1710753,23,4373.934732,15,345,0,No Failure
2174,M17033,M,299.5,309.2,9.7,1495,156.5560339,41.6,6512.73101,17,707.2,0,No Failure
2175,L49354,L,299.6,309.2,9.6,1572,164.619455,33.4,5498.289799,20,668,0,No Failure
2176,M17035,M,299.5,309.2,9.7,1590,166.5044106,35.9,5977.508342,22,789.8,0,No Failure
2177,M17036,M,299.6,309.3,9.7,1387,145.2463004,48.3,7015.396307,25,1207.5,0,No Failure
2178,M17037,M,299.6,309.2,9.6,1393,145.8746189,47.7,6958.219321,28,1335.6,0,No Failure
2179,L49358,L,299.6,309.2,9.6,1602,167.7610477,37.3,6257.487079,31,1156.3,0,No Failure
2180,L49359,L,299.6,309.2,9.6,1601,167.6563279,33.3,5582.955721,33,1098.9,0,No Failure
2181,H31594,H,299.6,309.2,9.6,1597,167.2374489,36.3,6070.719396,35,1270.5,0,No Failure
2182,H31595,H,299.5,309.1,9.6,1548,162.1061809,44.3,7181.303815,40,1772,0,No Failure
2183,M17042,M,299.5,309.2,9.7,1314,137.6017582,61.8,8503.788658,45,2781,0,No Failure
2184,M17043,M,299.6,309.3,9.7,1577,165.1430538,39.8,6572.693542,48,1910.4,0,No Failure
2185,L49364,L,299.8,309.4,9.6,1475,154.4616388,43.4,6703.635124,51,2213.4,0,No Failure
2186,L49365,L,299.8,309.4,9.6,1630,170.6932008,32.4,5530.459707,53,1717.2,0,No Failure
2187,L49366,L,299.7,309.4,9.7,1445,151.3200461,42.9,6491.62998,55,2359.5,0,No Failure
2188,M17047,M,299.8,309.4,9.6,1439,150.6917276,47.4,7142.787889,57,2701.8,0,No Failure
2189,L49368,L,299.7,309.3,9.6,1420,148.7020523,44.1,6557.760505,60,2646,0,No Failure
2190,H31603,H,299.7,309.2,9.5,1554,162.7344995,41.6,6769.755177,62,2579.2,0,No Failure
2191,M17050,M,299.6,309.1,9.5,1471,154.0427598,44.3,6824.094258,67,2968.1,0,No Failure
2192,L49371,L,299.6,309,9.4,1648,172.5781564,33.6,5798.626056,70,2352,0,No Failure
2193,L49372,L,299.6,309,9.4,1472,154.1474795,48.8,7522.397001,72,3513.6,0,No Failure
2194,M17053,M,299.5,308.9,9.4,1448,151.6342054,42.9,6505.107412,74,3174.6,0,No Failure
2195,M17054,M,299.6,308.9,9.3,1568,164.200576,35.3,5796.280334,77,2718.1,0,No Failure
2196,L49375,L,299.6,308.9,9.3,1613,168.912965,30.8,5202.519322,80,2464,0,No Failure
2197,M17056,M,299.7,308.9,9.2,1551,162.4203402,35.4,5749.680043,82,2902.8,0,No Failure
2198,L49377,L,299.7,309,9.3,1412,147.8642942,49.2,7274.923276,85,4182,0,No Failure
2199,M17058,M,299.7,308.9,9.2,1478,154.7757981,41,6345.807721,87,3567,0,No Failure
2200,M17059,M,299.8,309.1,9.3,1268,132.7846495,58,7701.509671,90,5220,0,No Failure
2201,L49380,L,299.8,309.1,9.3,1546,161.8967414,35.6,5763.523994,93,3310.8,0,No Failure
2202,L49381,L,299.8,309,9.2,1567,164.0958563,36.1,5923.860411,95,3429.5,0,No Failure
2203,M17062,M,299.9,309.2,9.3,1548,162.1061809,35.7,5787.190659,97,3462.9,0,No Failure
2204,L49383,L,299.8,309,9.2,1614,169.0176848,30.8,5205.744691,100,3080,0,No Failure
2205,M17064,M,299.7,309.1,9.4,1352,141.5811089,46.1,6526.889121,102,4702.2,0,No Failure
2206,L49385,L,299.9,309.2,9.3,1624,170.0648823,34.6,5884.244928,105,3633,0,No Failure
2207,L49386,L,299.9,309.2,9.3,1436,150.3775684,52,7819.633554,107,5564,0,No Failure
2208,L49387,L,299.8,309.2,9.4,1591,166.6091304,37.5,6247.84239,109,4087.5,0,No Failure
2209,H31622,H,299.8,309.2,9.4,1435,150.2728486,42.6,6401.62335,111,4728.6,0,No Failure
2210,L49389,L,299.8,309.3,9.5,1386,145.1415806,49.4,7169.994081,116,5730.4,0,No Failure
2211,L49390,L,299.7,309.2,9.5,1401,146.7123769,54.1,7937.139592,118,6383.8,0,No Failure
2212,M17071,M,299.6,309,9.4,1245,130.3760951,64,8344.070088,120,7680,0,No Failure
2213,L49392,L,299.7,309.1,9.4,1475,154.4616388,40,6178.465552,123,4920,0,No Failure
2214,L49393,L,299.7,309.1,9.4,1473,154.2521993,39.4,6077.536652,125,4925,0,No Failure
2215,H31628,H,299.7,309.2,9.5,1355,141.8952682,44.8,6356.908015,127,5689.6,0,No Failure
2216,H31629,H,299.7,309.2,9.5,1468,153.7286005,49.6,7624.938586,132,6547.2,0,No Failure
2217,L49396,L,299.7,309.2,9.5,1645,172.2639972,30.8,5305.731113,137,4219.6,0,No Failure
2218,L49397,L,299.7,309.1,9.4,1347,141.0575101,55.3,7800.480311,139,7686.7,0,No Failure
2219,L49398,L,299.7,309.1,9.4,1713,179.3849405,33.5,6009.395507,141,4723.5,0,No Failure
2220,M17079,M,299.6,309.1,9.5,1435,150.2728486,48.4,7273.205872,143,6921.2,0,No Failure
2221,M17080,M,299.6,309,9.4,1736,181.7934949,26.1,4744.810217,146,3810.6,0,No Failure
2222,L49401,L,299.6,309,9.4,1372,143.675504,60.4,8678.000443,149,8999.6,0,No Failure
2223,L49402,L,299.7,309,9.3,1605,168.075207,33,5546.48183,151,4983,0,No Failure
2224,L49403,L,299.6,309,9.4,1413,147.969014,48.5,7176.497178,153,7420.5,0,No Failure
2225,M17084,M,299.7,309,9.3,1645,172.2639972,31.9,5495.22151,155,4944.5,0,No Failure
2226,M17085,M,299.7,309,9.3,1465,153.4144413,49,7517.307621,158,7742,0,No Failure
2227,M17086,M,299.6,308.9,9.3,1685,176.4527874,27.8,4905.387489,161,4475.8,0,No Failure
2228,L49407,L,299.5,308.8,9.3,1965,205.7743188,20.4,4197.796104,164,3345.6,0,No Failure
2229,H31642,H,299.4,308.6,9.2,1542,161.4778624,41.8,6749.774648,166,6938.8,0,No Failure
2230,L49409,L,299.4,308.7,9.3,1681,176.0339084,30.8,5421.844377,171,5266.8,0,No Failure
2231,L49410,L,299.5,308.7,9.2,1446,151.4247659,45.7,6920.111802,173,7906.1,0,No Failure
2232,L49411,L,299.4,308.6,9.2,1415,148.1784535,56.4,8357.264777,175,9870,0,No Failure
2233,L49412,L,299.5,308.6,9.1,1672,175.0914306,30.5,5340.288632,177,5398.5,0,No Failure
2234,L49413,L,299.5,308.7,9.2,2549,266.9306558,13,3470.098525,179,2327,1,Power Failure
2235,L49414,L,299.4,308.6,9.2,1492,156.2418746,40.5,6327.795923,181,7330.5,0,No Failure
2236,M17095,M,299.4,308.6,9.2,1455,152.3672437,42.7,6506.081306,183,7814.1,0,No Failure
2237,M17096,M,299.3,308.5,9.2,1422,148.9114918,43.1,6418.085296,186,8016.6,0,No Failure
2238,L49417,L,299.3,308.6,9.3,1403,146.9218164,50.6,7434.243912,189,9563.4,0,No Failure
2239,L49418,L,299.3,308.6,9.3,1474,154.356919,49.6,7656.103185,191,9473.6,0,No Failure
2240,L49419,L,299.2,308.6,9.4,1381,144.6179818,50,7230.899091,193,9650,0,No Failure
2241,L49420,L,299.2,308.5,9.3,1457,152.5766832,44.7,6820.177739,195,8716.5,0,No Failure
2242,L49421,L,299.2,308.4,9.2,1711,179.175501,28.9,5178.171979,197,5693.3,0,No Failure
2243,L49422,L,299.2,308.4,9.2,1667,174.5678318,29,5062.467122,199,5771,0,No Failure
2244,L49423,L,299.2,308.4,9.2,1465,153.4144413,35,5369.505444,201,7035,0,No Failure
2245,M17104,M,299.3,308.4,9.1,1542,161.4778624,37.5,6055.41984,203,7612.5,1,Tool Wear Failure
2246,M17105,M,299.3,308.4,9.1,1438,150.5870079,42.3,6369.830433,0,0,0,No Failure
2247,L49426,L,299.3,308.4,9.1,1406,147.2359757,47.4,6978.985248,3,142.2,0,No Failure
2248,M17107,M,299.2,308.4,9.2,1396,146.1887781,48.5,7090.15574,5,242.5,0,No Failure
2249,M17108,M,299.3,308.5,9.2,1304,136.5545607,60.6,8275.206377,8,484.8,0,No Failure
2250,L49429,L,299.2,308.5,9.3,1442,151.0058869,46.5,7021.77374,11,511.5,0,No Failure
2251,M17110,M,299.2,308.4,9.2,1396,146.1887781,48.7,7119.393496,13,633.1,0,No Failure
2252,H31665,H,299.1,308.3,9.2,1424,149.1209313,43.4,6471.848418,16,694.4,0,No Failure
2253,H31666,H,299.1,308.3,9.2,1451,151.9483647,42.8,6503.390008,21,898.8,0,No Failure
2254,L49433,L,299.2,308.4,9.2,1386,145.1415806,54.1,7852.15951,26,1406.6,0,No Failure
2255,L49434,L,299.1,308.3,9.2,1325,138.7536755,46.9,6507.547383,28,1313.2,0,No Failure
2256,L49435,L,299.1,308.3,9.2,1559,163.2580982,33.7,5501.79791,30,1011,0,No Failure
2257,L49436,L,299.1,308.3,9.2,1489,155.9277154,38.1,5940.845956,32,1219.2,0,No Failure
2258,L49437,L,299.1,308.3,9.2,1892,198.1297767,25.2,4992.870372,34,856.8,0,No Failure
2259,L49438,L,299.1,308.2,9.1,1319,138.125357,60.3,8328.959027,36,2170.8,0,No Failure
2260,L49439,L,299.1,308.3,9.2,1431,149.8539696,52.3,7837.362609,38,1987.4,0,No Failure
2261,H31674,H,299.1,308.3,9.2,1521,159.2787475,36.5,5813.674285,40,1460,0,No Failure
2262,M17121,M,299.1,308.2,9.1,1435,150.2728486,45.2,6792.332757,45,2034,0,No Failure
2263,L49442,L,299.1,308.3,9.2,1533,160.5353846,42.4,6806.700307,48,2035.2,0,No Failure
2264,M17123,M,299.2,308.4,9.2,1529,160.1165056,43,6885.00974,50,2150,0,No Failure
2265,M17124,M,299.2,308.4,9.2,1415,148.1784535,43.5,6445.762727,53,2305.5,0,No Failure
2266,M17125,M,299.2,308.4,9.2,1330,139.2772743,51.2,7130.996445,56,2867.2,0,No Failure
2267,L49446,L,299.2,308.5,9.3,1381,144.6179818,60.6,8763.849698,59,3575.4,0,No Failure
2268,L49447,L,299.2,308.5,9.3,1370,143.4660645,52.4,7517.621781,61,3196.4,0,No Failure
2269,L49448,L,299.2,308.5,9.3,1438,150.5870079,46.6,7017.354566,63,2935.8,0,No Failure
2270,L49449,L,299.3,308.6,9.3,1314,137.6017582,48.2,6632.404747,65,3133,0,No Failure
2271,L49450,L,299.3,308.6,9.3,1437,150.4822881,48.1,7238.198058,67,3222.7,0,No Failure
2272,L49451,L,299.2,308.5,9.3,1821,190.6946741,26.1,4977.130993,69,1800.9,0,No Failure
2273,M17132,M,299.3,308.6,9.3,1448,151.6342054,52.1,7900.142102,71,3699.1,0,No Failure
2274,L49453,L,299.3,308.5,9.2,1589,166.3996909,32.7,5441.269892,74,2419.8,0,No Failure
2275,L49454,L,299.3,308.6,9.3,1520,159.1740278,33.7,5364.164736,76,2561.2,0,No Failure
2276,L49455,L,299.3,308.6,9.3,1605,168.075207,37,6218.782658,78,2886,0,No Failure
2277,L49456,L,299.3,308.7,9.4,1393,145.8746189,54.2,7906.404343,80,4336,0,No Failure
2278,H31691,H,299.3,308.7,9.4,1408,147.4454152,44.4,6546.576435,82,3640.8,0,No Failure
2279,M17138,M,299.3,308.7,9.4,1459,152.7861227,35.6,5439.185969,87,3097.2,0,No Failure
2280,L49459,L,299.4,308.7,9.3,1525,159.6976266,39,6228.207436,90,3510,0,No Failure
2281,L49460,L,299.4,308.8,9.4,1390,145.5604596,57,8296.946198,92,5244,0,No Failure
2282,L49461,L,299.3,308.7,9.4,1536,160.8495439,38.9,6257.047256,94,3656.6,0,No Failure
2283,L49462,L,299.4,308.7,9.3,1459,152.7861227,47.6,7272.619441,96,4569.6,0,No Failure
2284,L49463,L,299.2,308.5,9.3,1387,145.2463004,51.1,7422.085948,98,5007.8,0,No Failure
2285,L49464,L,299.2,308.5,9.3,1378,144.3038226,53.4,7705.824124,100,5340,0,No Failure
2286,L49465,L,299.4,308.7,9.3,1381,144.6179818,56.7,8199.839569,102,5783.4,0,No Failure
2287,M17146,M,299.4,308.7,9.3,1289,134.9837643,60.5,8166.517743,104,6292,0,No Failure
2288,L49467,L,299.4,308.6,9.2,1746,182.8406924,26.8,4900.130557,107,2867.6,0,No Failure
2289,M17148,M,299.4,308.6,9.2,1541,161.3731426,39.1,6309.689877,109,4261.9,0,No Failure
2290,L49469,L,299.4,308.7,9.3,1504,157.4985117,37.8,5953.443742,112,4233.6,0,No Failure
2291,M17150,M,299.5,308.7,9.2,1321,138.3347965,51.9,7179.575939,114,5916.6,0,No Failure
2292,M17151,M,299.5,308.8,9.3,1886,197.5014582,20.9,4127.780475,117,2445.3,0,No Failure
2293,L49472,L,299.6,308.9,9.3,1422,148.9114918,53.2,7922.091363,120,6384,0,No Failure
2294,L49473,L,299.5,308.9,9.4,1520,159.1740278,38.3,6096.365264,122,4672.6,0,No Failure
2295,L49474,L,299.4,308.8,9.4,1627,170.3790416,32.6,5554.356755,124,4042.4,0,No Failure
2296,L49475,L,299.4,308.7,9.3,1512,158.3362697,37.2,5890.109234,126,4687.2,0,No Failure
2297,L49476,L,299.4,308.7,9.3,1553,162.6297797,42.7,6944.291593,128,5465.6,0,No Failure
2298,L49477,L,299.3,308.7,9.4,1802,188.7049987,26,4906.329967,130,3380,0,No Failure
2299,L49478,L,299.3,308.6,9.3,1482,155.1946771,37.6,5835.319858,132,4963.2,0,No Failure
2300,L49479,L,299.4,308.7,9.3,1446,151.4247659,62.9,9524.617775,134,8428.6,1,Power Failure
2301,L49480,L,299.3,308.6,9.3,1371,143.5707843,50.5,7250.324606,136,6868,0,No Failure
2302,M17161,M,299.2,308.6,9.4,1586,166.0855316,35.7,5929.253479,138,4926.6,0,No Failure
2303,L49482,L,299.2,308.5,9.3,1515,158.650429,39.8,6314.287074,141,5611.8,0,No Failure
2304,L49483,L,299.2,308.5,9.3,1374,143.8849435,53.6,7712.232973,143,7664.8,0,No Failure
2305,L49484,L,299.1,308.5,9.4,1455,152.3672437,39.8,6064.216299,145,5771,0,No Failure
2306,H31719,H,299.2,308.5,9.3,1342,140.5339114,47.5,6675.36079,147,6982.5,0,No Failure
2307,L49486,L,299.1,308.6,9.5,1260,131.9468915,57.8,7626.530326,152,8785.6,0,No Failure
2308,H31721,H,299,308.5,9.5,1623,169.9601626,33.5,5693.665446,154,5159,0,No Failure
2309,L49488,L,299.1,308.5,9.4,1371,143.5707843,55.5,7968.178527,159,8824.5,0,No Failure
2310,L49489,L,299.1,308.6,9.5,1611,168.7035255,31.4,5297.290701,161,5055.4,0,No Failure
2311,M17170,M,299,308.4,9.4,1535,160.7448241,47.5,7635.379145,163,7742.5,0,No Failure
2312,M17171,M,299.1,308.6,9.5,1491,156.1371549,38.5,6011.280463,166,6391,0,No Failure
2313,M17172,M,299.1,308.6,9.5,1441,150.9011671,36.2,5462.62225,169,6117.8,0,No Failure
2314,M17173,M,299.1,308.8,9.7,1725,180.6415776,26.6,4805.065964,172,4575.2,0,No Failure
2315,L49494,L,299.2,308.9,9.7,1368,143.256625,47.2,6761.7127,175,8260,0,No Failure
2316,L49495,L,299.2,308.9,9.7,1526,159.8023463,37.9,6056.508925,177,6708.3,0,No Failure
2317,L49496,L,299.2,308.8,9.6,1542,161.4778624,39.2,6329.932206,179,7016.8,0,No Failure
2318,L49497,L,299.2,308.8,9.6,1605,168.075207,31.1,5227.138937,181,5629.1,0,No Failure
2319,L49498,L,299.2,308.8,9.6,1405,147.1312559,51.4,7562.546555,183,9406.2,0,No Failure
2320,M17179,M,299.2,308.8,9.6,1700,178.0235837,33.5,5963.790054,185,6197.5,0,No Failure
2321,H31734,H,299.2,308.8,9.6,1440,150.7964474,39.1,5896.141092,188,7350.8,0,No Failure
2322,M17181,M,299.2,308.8,9.6,1314,137.6017582,52.5,7224.092307,193,10132.5,0,No Failure
2323,L49502,L,299.2,308.7,9.5,1514,158.5457093,41.9,6643.065218,196,8212.4,0,No Failure
2324,M17183,M,299.2,308.7,9.5,1401,146.7123769,47,6895.481715,198,9306,0,No Failure
2325,L49504,L,299.3,308.8,9.5,1636,171.3215194,29.9,5122.513429,201,6009.9,0,No Failure
2326,L49505,L,299.3,308.8,9.5,1603,167.8657675,33.9,5690.649517,203,6881.7,0,No Failure
2327,M17186,M,299.4,308.7,9.3,1487,155.7182759,52.6,8190.78131,205,10783,0,No Failure
2328,M17187,M,299.3,308.7,9.4,1420,148.7020523,50.3,7479.713229,208,10462.4,0,No Failure
2329,L49508,L,299.3,308.7,9.4,1579,165.3524933,36.3,6002.295508,211,7659.3,0,No Failure
2330,L49509,L,299.3,308.7,9.4,1484,155.4041166,40.5,6293.866722,213,8626.5,0,No Failure
2331,M17190,M,299.3,308.7,9.4,1390,145.5604596,49.3,7176.130659,215,10599.5,0,No Failure
2332,L49511,L,299.3,308.6,9.3,1384,144.9321411,53.6,7768.362762,218,11684.8,1,Overstrain Failure
2333,L49512,L,299.2,308.5,9.3,1378,144.3038226,50.4,7272.912657,220,11088,1,Overstrain Failure
2334,L49513,L,299.2,308.5,9.3,1445,151.3200461,45.2,6839.666086,222,10034.4,0,No Failure
2335,L49514,L,299.2,308.4,9.2,1445,151.3200461,43.5,6582.422007,224,9744,0,No Failure
2336,L49515,L,299.2,308.4,9.2,1509,158.0221105,39.4,6226.071153,0,0,0,No Failure
2337,L49516,L,299.2,308.4,9.2,1434,150.1681288,46.8,7027.86843,2,93.6,0,No Failure
2338,L49517,L,299.2,308.4,9.2,1877,196.5589804,23.9,4697.759631,4,95.6,0,No Failure
2339,L49518,L,299.3,308.3,9,1651,172.8923157,28,4840.98484,6,168,0,No Failure
2340,L49519,L,299.2,308.2,9,1466,153.519161,41.3,6340.34135,8,330.4,0,No Failure
2341,L49520,L,299.1,308.1,9,1479,154.8805178,40.7,6303.637075,10,407,0,No Failure
2342,L49521,L,299.1,308.2,9.1,1409,147.550135,46.4,6846.326262,12,556.8,0,No Failure
2343,M17202,M,299.2,308.2,9,1674,175.3008701,28.2,4943.484536,14,394.8,0,No Failure
2344,L49523,L,299.1,308.3,9.2,1305,136.6592804,61.4,8390.879818,17,1043.8,0,No Failure
2345,M17204,M,299.2,308.3,9.1,1755,183.7831702,26.4,4851.875694,19,501.6,0,No Failure
2346,L49525,L,299.2,308.4,9.2,1475,154.4616388,38.7,5977.665422,22,851.4,0,No Failure
2347,L49526,L,299.2,308.4,9.2,1402,146.8170967,47.7,7003.175512,24,1144.8,0,No Failure
2348,L49527,L,299.2,308.3,9.1,1410,147.6548547,43,6349.158753,26,1118,0,No Failure
2349,L49528,L,299.2,308.4,9.2,1436,150.3775684,41.8,6285.782357,28,1170.4,0,No Failure
2350,M17209,M,299.3,308.5,9.2,1386,145.1415806,42.2,6124.974701,30,1266,0,No Failure
2351,L49530,L,299.3,308.6,9.3,1744,182.6312529,26.4,4821.465077,33,871.2,0,No Failure
2352,L49531,L,299.2,308.4,9.2,1393,145.8746189,48.4,7060.331554,35,1694,0,No Failure
2353,M17212,M,299.3,308.5,9.2,1422,148.9114918,45.4,6760.581727,37,1679.8,0,No Failure
2354,L49533,L,299.2,308.4,9.2,1841,192.7890692,22.8,4395.590777,40,912,0,No Failure
2355,L49534,L,299.3,308.6,9.3,1433,150.0634091,37.7,5657.390523,42,1583.4,0,No Failure
2356,M17215,M,299.3,308.5,9.2,1305,136.6592804,60.6,8281.552394,44,2666.4,0,No Failure
2357,H31770,H,299.3,308.6,9.3,1498,156.8701932,39.5,6196.37263,47,1856.5,0,No Failure
2358,L49537,L,299.3,308.5,9.2,1772,185.5634061,26.1,4843.204898,52,1357.2,0,No Failure
2359,M17218,M,299.2,308.4,9.2,1381,144.6179818,42.5,6146.264227,54,2295,0,No Failure
2360,L49539,L,299.3,308.5,9.2,1413,147.969014,38.5,5696.807038,57,2194.5,0,No Failure
2361,H31774,H,299.2,308.4,9.2,1388,145.3510201,53.2,7732.67427,59,3138.8,0,No Failure
2362,M17221,M,299.2,308.6,9.4,1631,170.7979206,35.4,6046.246389,64,2265.6,0,No Failure
2363,H31776,H,299.3,308.6,9.3,1520,159.1740278,41.4,6589.80475,67,2773.8,0,No Failure
2364,L49543,L,299.3,308.5,9.2,1510,158.1268302,45.4,7178.958092,72,3268.8,0,No Failure
2365,L49544,L,299.2,308.5,9.3,1366,143.0471855,49.7,7109.445119,74,3677.8,0,No Failure
2366,L49545,L,299.4,308.5,9.1,1845,193.2079482,22.9,4424.462014,76,1740.4,0,No Failure
2367,L49546,L,299.3,308.5,9.2,1485,155.5088364,44.7,6951.244985,78,3486.6,0,No Failure
2368,M17227,M,299.3,308.5,9.2,1496,156.6607537,39.4,6172.433694,80,3152,0,No Failure
2369,M17228,M,299.3,308.4,9.1,1468,153.7286005,42.2,6487.346942,83,3502.6,0,No Failure
2370,M17229,M,299.2,308.4,9.2,1856,194.3598655,22.7,4411.968947,86,1952.2,0,No Failure
2371,L49550,L,299.2,308.4,9.2,1620,169.6460033,34.1,5784.928712,89,3034.9,0,No Failure
2372,L49551,L,299.3,308.5,9.2,1409,147.550135,44.8,6610.246046,91,4076.8,0,No Failure
2373,M17232,M,299.3,308.5,9.2,1404,147.0265362,49.4,7263.110888,93,4594.2,0,No Failure
2374,L49553,L,299.2,308.4,9.2,1350,141.3716694,51.3,7252.366641,96,4924.8,0,No Failure
2375,M17234,M,299.2,308.4,9.2,1538,161.0589834,38,6120.241368,98,3724,0,No Failure
2376,M17235,M,299.2,308.4,9.2,1476,154.5663586,32.7,5054.319925,101,3302.7,0,No Failure
2377,M17236,M,299.2,308.3,9.1,1364,142.837746,51.8,7398.995242,104,5387.2,0,No Failure
